name,level2_name,level3_name,limit_year,fivesalaryavg,salaryavg,view_total,view_month,boy_rate,girl_rate,job_count,market_salary_median,salary_score,demand_score,popularity_score,value_ratio_score,composite_index
市场营销教育,管理学,工商管理类,四年,8600,173046,121834,42,24,76,0,,43.2,56.659267480577135,69.92230854605992,91.45394006659268,58.5
能源与动力工程,工学,能源动力类,四年,12800,93421,1225164,32,84,16,0,,78.85714285714286,56.659267480577135,16.648168701442827,49.27857935627081,58.4
工程管理,管理学,管理科学与工程类,四年,12800,97350,1240010,15,57,43,0,,78.85714285714286,56.659267480577135,16.426193118756927,48.945615982241954,58.3
环境生态工程,工学,环境科学与工程类,四年,11300,90040,561911,1,49,51,0,,62.05714285714286,56.659267480577135,46.83684794672587,63.263041065482795,58.3
车辆工程,工学,机械类,四年,13000,105952,1549966,46,90,10,0,,80.80000000000001,56.659267480577135,12.43063263041067,46.83684794672586,58.2
农艺教育,农学,植物生产类,四年,7700,88718,136335,27,43,57,0,,41.714285714285715,56.659267480577135,75.24972253052164,88.23529411764706,58.2
金融学,经济学,金融学类,四年,13500,119952,2687973,44,36,64,0,,84.97142857142858,56.659267480577135,4.661487236404,43.17425083240843,58.2
特种能源技术与工程,工学,兵器类,四年,11000,114151,522801,10,83,17,0,,58.62857142857143,56.659267480577135,53.05216426193118,64.37291897891232,58.1
烟草,农学,植物生产类,四年,10800,90080,486365,10,61,39,0,,56.17142857142857,56.659267480577135,57.71365149833518,66.48168701442842,58.1
测控技术与仪器,工学,仪器类,四年,12000,128433,822195,30,76,24,0,,71.37142857142858,56.659267480577135,29.744728079911226,54.16204217536071,58.1
工业设计,工学,机械类,四年,12900,104589,1546869,34,54,46,0,,79.94285714285714,56.659267480577135,12.652608213096556,46.72586015538291,57.9
森林保护,农学,林学类,四年,10500,56951,447453,3,47,53,0,,52.628571428571426,56.659267480577135,64.15094339622642,67.9245283018868,57.9
机械电子工程,工学,机械类,四年,12600,109152,1122019,24,90,10,0,,76.62857142857142,56.659267480577135,18.42397336293007,50.16648168701443,57.9
自然地理与资源环境,理学,地理科学类,四年,11800,85896,783910,4,47,53,0,,69.25714285714287,56.659267480577135,30.632630410654826,55.16093229744728,57.6
治安学,法学,公安学类,四年,9700,122300,387227,1,80,20,0,,47.02857142857143,56.659267480577135,75.24972253052164,69.70033296337404,57.6
武术与民族传统体育,教育学,体育学类,四年,10300,0,439991,3,81,19,0,,50.857142857142854,56.659267480577135,65.92674805771367,67.81354051054383,57.4
社会学,法学,社会学类,四年,12000,130726,893778,13,33,67,0,,71.37142857142858,56.659267480577135,25.971143174250827,52.275249722530525,57.3
禁毒学,法学,公安学类,四年,7900,0,313513,1,68,32,0,,42.05714285714286,56.659267480577135,86.57047724750278,70.03329633740289,57.3
眼视光医学,医学,临床医学类,五年,12300,80744,1062393,13,0,0,0,,74.28571428571429,56.659267480577135,19.977802441731413,50.49944506104328,57.3
电子信息科学与技术,工学,电子信息类,四年,12700,128372,1344182,35,68,32,0,,77.54285714285714,56.659267480577135,13.984461709211999,47.72475027746948,57.3
海洋资源开发技术,工学,海洋工程类,四年,10700,0,488941,1,58,42,0,,54.628571428571426,56.659267480577135,57.26970033296337,65.5937846836848,57.3
应用物理学,理学,物理学类,四年,12200,156444,987823,19,77,23,0,,73.25714285714285,56.659267480577135,21.53163152053274,51.27635960044395,57.2
生态学,理学,生物科学类,四年,9900,106800,415891,6,43,57,0,,48.17142857142857,56.659267480577135,71.25416204217537,68.36847946725861,57.2
汉语国际教育,文学,中国语言文学类,四年,11700,112665,775776,9,13,87,0,,67.94285714285714,56.659267480577135,31.07658157602664,55.27192008879024,57.1
土木工程,工学,土木类,四年,13100,93141,2554780,33,87,13,0,,81.71428571428572,56.659267480577135,5.3274139844617,43.5072142064373,57.0
维药学,医药卫生大类,中医药类,三年,8300,113402,101310,3,27,73,0,,42.68571428571429,56.659267480577135,59.93340732519423,93.22974472807991,57.0
新闻学,文学,新闻传播学类,四年,12800,127755,1708433,19,24,76,0,,78.85714285714286,56.659267480577135,10.654827968923414,45.72697003329634,57.0
国际经济与贸易,经济学,经济与贸易类,四年,12400,117009,1192083,20,31,69,0,,74.91428571428571,56.659267480577135,17.09211986681464,49.16759156492786,56.9
基础医学,医学,基础医学类,五年,12800,105377,1732171,6,39,61,0,,78.85714285714286,56.659267480577135,10.432852386237528,45.50499445061043,56.9
地理信息科学,理学,地理科学类,四年,12500,118373,1274750,49,53,47,0,,75.71428571428571,56.659267480577135,15.538290788013313,47.83573806881243,56.8
园林,农学,林学类,四年,11000,72992,564943,9,39,61,0,,58.62857142857143,56.659267480577135,46.392896781354054,62.375138734739174,56.8
伦理学,哲学,哲学类,四年,11600,0,758507,1,0,0,0,,66.28571428571428,56.659267480577135,32.186459489456155,55.937846836847946,56.7
市场营销,管理学,工商管理类,四年,12800,116919,1919575,22,41,59,0,,78.85714285714286,56.659267480577135,9.5449500554939,44.83906770255272,56.7
藏药学,医药卫生大类,中医药类,三年,8100,101074,343928,3,0,0,0,,42.457142857142856,56.659267480577135,82.46392896781353,68.09100998890122,56.6
临床药学,医学,药学类,五年，四年,11400,119533,684293,21,40,60,0,,63.37142857142857,56.659267480577135,36.84794672586016,58.490566037735846,56.6
藏药学,医药卫生大类,中医药类,三年,8100,101074,343928,3,0,0,0,,42.457142857142856,56.659267480577135,82.46392896781353,68.09100998890122,56.6
电子信息工程,工学,电子信息类,四年,12900,128869,2500404,119,73,27,0,,79.94285714285714,56.659267480577135,6.215316315205328,43.61820199778024,56.4
音乐表演,艺术学,音乐与舞蹈学类,四年,11000,73887,578450,16,35,65,0,,58.62857142857143,56.659267480577135,44.39511653718091,61.931187569367374,56.4
政治学与行政学,法学,政治学类,四年,10800,125877,542265,4,37,63,0,,56.17142857142857,56.659267480577135,49.72253052164262,63.15205327413984,56.4
工程造价,管理学,管理科学与工程类,四年,12700,96413,1802632,10,44,56,0,,77.54285714285714,56.659267480577135,9.988901220865714,45.061043285238625,56.3
农业电气化,工学,农业工程类,四年,9700,126269,425923,6,74,26,0,,47.02857142857143,56.659267480577135,68.5904550499445,67.14761376248613,56.2
人文地理与城乡规划,理学,地理科学类,四年,11900,75344,963371,8,45,55,0,,70.28571428571428,56.659267480577135,22.86348501664817,51.38734739178691,56.2
材料化学,工学,材料类,四年,11500,112970,756314,13,63,37,0,,64.74285714285715,56.659267480577135,32.63041065482797,55.60488346281909,56.1
医学检验技术,医学,医学技术类,四年,11900,102484,981918,20,25,75,0,,70.28571428571428,56.659267480577135,21.753607103218656,51.054384017758046,56.0
外国语言与外国历史,历史学,历史学类,四年,10800,70202,562663,1,44,56,0,,56.17142857142857,56.659267480577135,46.61487236403996,62.264150943396224,55.8
口腔医学,医学,口腔医学类,五年,13000,101217,3745636,116,34,66,0,,80.80000000000001,56.659267480577135,1.6648168701442785,41.67591564927858,55.8
口腔医学,医学,口腔医学类,五年,13000,101217,3745636,116,34,66,0,,80.80000000000001,56.659267480577135,1.6648168701442785,41.67591564927858,55.8
法医学,医学,法医学类,五年,11900,106609,1046863,27,56,44,0,,70.28571428571428,56.659267480577135,20.421753607103213,50.38845726970034,55.7
中药制药,医学,中药学类,四年,9200,121418,417243,4,38,62,0,,45.14285714285714,56.659267480577135,70.9211986681465,65.98224195338513,55.6
中药制药,医学,中药学类,四年,9200,121418,417243,4,38,62,0,,45.14285714285714,56.659267480577135,70.9211986681465,65.98224195338513,55.6
商务英语,文学,外国语言文学类,四年,11600,86098,856813,15,14,86,0,,66.28571428571428,56.659267480577135,28.412874583795784,52.497225305216425,55.6
哲学,哲学,哲学类,四年,12800,0,2951121,21,40,60,0,,78.85714285714286,56.659267480577135,3.9955604883462854,42.508324084350726,55.5
临床医学,医学,临床医学类,五年,13000,103337,8026613,194,44,56,0,,80.80000000000001,56.659267480577135,0.11098779134295,40.78801331853496,55.5
临床医学,医学,临床医学类,五年,13000,103337,8026613,194,44,56,0,,80.80000000000001,56.659267480577135,0.11098779134295,40.78801331853496,55.5
预防医学,医学,公共卫生与预防医学类,五年,11600,101105,876318,8,36,64,0,,66.28571428571428,56.659267480577135,27.30299667036627,52.05327413984462,55.4
化学生物学,理学,化学类,四年,10900,109523,608622,6,47,53,0,,57.657142857142865,56.659267480577135,41.287458379578254,60.9322974472808,55.4
电子商务,管理学,电子商务类,四年,12200,120420,1430785,19,40,60,0,,73.25714285714285,56.659267480577135,13.540510543840185,47.28079911209767,55.4
国内安全保卫,法学,公安学类,四年,10200,126129,486701,2,88,12,0,,50.34285714285714,56.659267480577135,57.491675915649274,64.15094339622641,55.4
武器发射工程,工学,兵器类,四年,10100,122406,477343,8,92,8,0,,49.371428571428574,56.659267480577135,59.48945615982242,64.59489456159822,55.4
思想政治教育,法学,马克思主义理论类,四年,10100,122508,484140,9,21,79,0,,49.371428571428574,56.659267480577135,58.157602663706996,63.92896781354052,55.1
经济统计学,经济学,经济学类,四年,11500,130347,846836,19,33,67,0,,64.74285714285715,56.659267480577135,28.856825749167598,52.608213096559375,55.1
口腔医学技术,医学,医学技术类,四年,11100,71515,685718,17,42,58,0,,59.94285714285714,56.659267480577135,36.40399556048835,57.60266370699223,55.1
统计学,理学,统计学类,四年,11800,130477,1080118,26,33,67,0,,69.25714285714287,56.659267480577135,19.5338512763596,49.722530521642625,55.1
交通运输,工学,交通运输类,四年,11400,91650,778823,20,69,31,0,,63.37142857142857,56.659267480577135,30.854605993340726,54.27302996670367,55.1
资源循环科学与工程,工学,化工与制药类,四年,8700,107210,407816,1,58,42,0,,43.42857142857143,56.659267480577135,72.80799112097668,64.92785793562707,55.0
劳动经济学,经济学,经济学类,四年,0,121775,228439,1,0,0,0,,50.0,56.659267480577135,98.77913429522752,20.36625971143174,54.9
工商管理,管理学,工商管理类,四年,12500,118368,2359488,48,38,62,0,,75.71428571428571,56.659267480577135,7.103218645948942,43.7291897891232,54.9
经济工程,经济学,经济学类,四年,0,0,238193,45,0,0,0,,50.0,56.659267480577135,99.22308546059932,20.36625971143174,54.9
系统科学与工程,理学,物理学类,四年,0,0,227007,1,0,0,0,,50.0,56.659267480577135,98.11320754716981,20.36625971143174,54.8
健康服务与管理,管理学,公共管理类,四年,0,105557,246208,13,0,0,0,,50.0,56.659267480577135,98.33518312985572,20.36625971143174,54.8
行政管理,管理学,公共管理类,四年,11600,114245,945538,21,34,66,0,,66.28571428571428,56.659267480577135,24.195338512763584,51.165371809101,54.8
虚拟现实技术,工学,计算机类,四年,0,152163,228417,3,0,0,0,,50.0,56.659267480577135,98.55715871254162,20.36625971143174,54.8
海洋科学,理学,海洋科学类,四年,9700,100519,464537,2,55,45,0,,47.02857142857143,56.659267480577135,61.48723640399556,64.03995560488346,54.6
新媒体技术,工学,计算机类,四年,0,142540,253771,9,0,0,0,,50.0,56.659267480577135,96.55937846836848,20.36625971143174,54.5
能源化学,理学,化学类,四年,0,114007,257616,3,0,0,0,,50.0,56.659267480577135,95.89345172031076,20.36625971143174,54.4
艺术管理,艺术学,艺术学理论类,四年,0,103017,212866,2,0,0,0,,50.0,56.659267480577135,95.00554938956715,20.36625971143174,54.3
生物制药,工学,生物工程类,四年,11400,112636,868151,14,41,59,0,,63.37142857142857,56.659267480577135,27.96892341842397,51.94228634850167,54.3
智能建造,工学,土木类,四年,0,0,263283,1,0,0,0,,50.0,56.659267480577135,95.00554938956715,20.36625971143174,54.3
智能感知工程,工学,仪器类,四年,0,95821,209318,9,0,0,0,,50.0,56.659267480577135,94.11764705882352,20.36625971143174,54.2
中西医临床医学,医学,中西医结合类,五年,11300,115751,828917,9,36,64,0,,62.05714285714286,56.659267480577135,29.522752497225312,52.94117647058824,54.2
国际新闻与传播,文学,新闻传播学类,四年,0,124770,210446,44,0,0,0,,50.0,56.659267480577135,94.33962264150944,20.36625971143174,54.2
电子竞技运动与管理,教育学,体育学类,四年,0,0,266064,1,0,0,0,,50.0,56.659267480577135,94.11764705882352,20.36625971143174,54.2
智能医学工程,医学,医学技术类,四年,0,65881,268843,12,0,0,0,,50.0,56.659267480577135,93.45172031076581,20.36625971143174,54.1
智能车辆工程,工学,机械类,四年,0,119388,266616,4,0,0,0,,50.0,56.659267480577135,93.89567147613762,20.36625971143174,54.1
文化遗产,历史学,历史学类,四年,0,0,206013,67,0,0,0,,50.0,56.659267480577135,93.00776914539401,20.36625971143174,54.0
信用风险管理与法律防控,法学,法学类,四年,0,125310,206218,3,0,0,0,,50.0,56.659267480577135,93.22974472807991,20.36625971143174,54.0
数字媒体技术,工学,计算机类,四年,12200,134307,2298396,115,51,49,0,,73.25714285714285,56.659267480577135,7.547169811320757,43.84017758046615,54.0
区块链工程,工学,计算机类,四年,0,152063,203005,7,0,0,0,,50.0,56.659267480577135,92.78579356270811,20.36625971143174,54.0
艺术设计学,艺术学,设计学类,四年,11700,125297,1179698,13,38,62,0,,67.94285714285714,56.659267480577135,17.536071032186456,47.94672586015538,54.0
中国语言与文化,文学,中国语言文学类,四年,0,110145,190384,37,0,0,0,,50.0,56.659267480577135,91.45394006659268,20.36625971143174,53.8
蒙药学,医药卫生大类,中医药类,三年,8600,102566,435492,2,67,33,0,,43.2,56.659267480577135,66.4816870144284,62.98557158712541,53.7
针灸推拿学,医学,中医学类,五年,10400,110047,569065,29,34,66,0,,51.542857142857144,56.659267480577135,45.94894561598224,61.3762486126526,53.7
中医骨伤,医药卫生大类,中医药类,三年,0,106677,283175,8,57,43,0,,50.0,56.659267480577135,90.78801331853496,20.36625971143174,53.7
蒙药学,医药卫生大类,中医药类,三年,8600,102566,435492,2,67,33,0,,43.2,56.659267480577135,66.4816870144284,62.98557158712541,53.7
神经科学,理学,生物科学类,四年,0,0,187174,2,0,0,0,,50.0,56.659267480577135,90.56603773584905,20.36625971143174,53.6
古典文献学,文学,中国语言文学类,四年,10500,109383,597062,4,24,76,0,,52.628571428571426,56.659267480577135,42.84128745837958,60.599334073251946,53.6
音乐教育,艺术学,音乐与舞蹈学类,四年,0,91167,182869,1,0,0,0,,50.0,56.659267480577135,90.12208657047725,20.36625971143174,53.6
人力资源管理,管理学,工商管理类,四年,11600,117794,1133132,17,27,73,0,,66.28571428571428,56.659267480577135,18.201997780244184,48.834628190899,53.6
中医康复学,医学,中医学类,五年,0,90890,187011,10,0,0,0,,50.0,56.659267480577135,90.34406215316315,20.36625971143174,53.6
麻醉学,医学,临床医学类,五年,11900,87952,1624579,18,37,63,0,,70.28571428571428,56.659267480577135,11.542730299667042,45.28301886792453,53.6
卫生教育,教育学,教育学类,四年,0,95883,181277,3,0,0,0,,50.0,56.659267480577135,89.67813540510544,20.36625971143174,53.5
助产学,医学,护理学类,四年,0,76853,180624,1,0,0,0,,50.0,56.659267480577135,89.45615982241954,20.36625971143174,53.5
航空服务艺术与管理,艺术学,音乐与舞蹈学类,四年,0,58744,179988,3,0,0,0,,50.0,56.659267480577135,89.23418423973362,20.36625971143174,53.4
化妆品科学与技术,医学,药学类,四年,0,105335,179721,1,0,0,0,,50.0,56.659267480577135,89.01220865704772,20.36625971143174,53.4
眼视光学,医学,医学技术类,四年,7600,62840,418240,4,32,68,0,,41.542857142857144,56.659267480577135,70.58823529411764,61.26526082130965,53.4
翻译,文学,外国语言文学类,四年,10800,85609,695581,7,13,87,0,,56.17142857142857,56.659267480577135,35.738068812430626,56.15982241953385,53.3
铁道工程,工学,土木类,四年,0,96775,177483,5,0,0,0,,50.0,56.659267480577135,88.34628190899001,20.36625971143174,53.3
智慧农业,农学,植物生产类,四年,0,81028,177376,5,0,0,0,,50.0,56.659267480577135,88.12430632630411,20.36625971143174,53.3
汉语言,文学,中国语言文学类,四年,10900,112732,739706,7,22,78,0,,57.657142857142865,56.659267480577135,33.5183129855716,54.49500554938956,53.3
量子信息科学,理学,物理学类,四年,0,165640,301452,13,0,0,0,,50.0,56.659267480577135,87.9023307436182,20.36625971143174,53.2
仿生科学与工程,工学,机械类,四年,0,0,176805,3,0,0,0,,50.0,56.659267480577135,87.6803551609323,20.36625971143174,53.2
储能科学与工程,工学,能源动力类,四年,0,134109,172875,15,0,0,0,,50.0,56.659267480577135,86.79245283018868,20.36625971143174,53.1
国际经贸规则,法学,法学类,四年,0,125310,174197,4,0,0,0,,50.0,56.659267480577135,87.23640399556048,20.36625971143174,53.1
美术学,艺术学,美术学类,四年,11300,127759,948616,15,29,71,0,,62.05714285714286,56.659267480577135,23.9733629300777,50.943396226415096,53.1
马克思主义理论,法学,马克思主义理论类,四年,0,143067,309631,152,0,0,0,,50.0,56.659267480577135,86.79245283018868,20.36625971143174,53.1
卫生检验与检疫,医学,医学技术类,四年,8800,74579,464420,1,35,65,0,,43.6,56.659267480577135,61.70921198668147,61.82019977802442,53.0
智能交互设计,工学,机械类,四年,0,160044,172591,12,0,0,0,,50.0,56.659267480577135,86.57047724750278,20.36625971143174,53.0
金融科技,经济学,金融学类,四年,0,135219,324013,10,0,0,0,,50.0,56.659267480577135,85.68257491675915,20.36625971143174,52.9
漫画,艺术学,美术学类,四年,0,0,169887,2,0,0,0,,50.0,56.659267480577135,85.90455049944507,20.36625971143174,52.9
高分子材料与工程,工学,材料类,四年,10800,111658,725620,17,68,32,0,,56.17142857142857,56.659267480577135,34.85016648168701,54.60599334073252,52.9
老年保健与管理,医药卫生大类,健康管理与促进类,三年,7900,0,436423,1,0,0,0,,42.05714285714286,56.659267480577135,66.14872364039957,61.1542730299667,52.9
教育康复学,教育学,教育学类,四年,0,97570,168600,2,0,0,0,,50.0,56.659267480577135,85.01664816870145,20.36625971143174,52.8
经济学,经济学,经济学类,四年,12100,121662,3038250,24,38,62,0,,72.28571428571429,56.659267480577135,3.773584905660371,42.06437291897892,52.8
环境科学,工学,环境科学与工程类,五年，四年,10600,85712,660964,10,46,54,0,,53.65714285714286,56.659267480577135,37.73584905660377,57.158712541620424,52.7
工程审计,管理学,管理科学与工程类,四年,0,0,166997,3,0,0,0,,50.0,56.659267480577135,84.57269700332964,20.36625971143174,52.7
数学与应用数学,理学,数学类,四年,11900,134686,2347912,79,37,63,0,,70.28571428571428,56.659267480577135,7.325194228634842,43.39622641509434,52.7
儿科学,医学,临床医学类,五年,0,82340,338028,6,49,51,0,,50.0,56.659267480577135,83.68479467258601,20.36625971143174,52.6
应急管理,管理学,管理科学与工程类,四年,0,63163,163362,6,0,0,0,,50.0,56.659267480577135,83.68479467258601,20.36625971143174,52.6
中医养生学,医学,中医学类,五年,0,73456,162544,2,0,0,0,,50.0,56.659267480577135,83.46281908990011,20.36625971143174,52.6
电影制作,工学,计算机类,四年,0,0,165350,2,0,0,0,,50.0,56.659267480577135,83.90677025527192,20.36625971143174,52.6
医养照护服务,医药卫生大类,健康管理与促进类,三年,0,0,340408,13,49,51,0,,50.0,56.659267480577135,83.01886792452831,20.36625971143174,52.5
物理学,理学,物理学类,四年,11600,154374,1419592,25,56,44,0,,66.28571428571428,56.659267480577135,13.762486126526085,46.281908990011104,52.5
供应链管理,管理学,物流管理与工程类,四年,0,88347,158711,4,0,0,0,,50.0,56.659267480577135,82.35294117647058,20.36625971143174,52.4
视觉传达设计,艺术学,设计学类,四年,11500,124251,1250267,33,34,66,0,,64.74285714285715,56.659267480577135,15.982241953385142,47.613762486126525,52.4
中医养生保健,医药卫生大类,中医药类,三年,7600,0,442089,7,0,0,0,,41.542857142857144,56.659267480577135,65.48279689234184,59.711431742508324,52.4
新能源汽车工程,工学,机械类,四年,0,98418,346144,9,0,0,0,,50.0,56.659267480577135,81.46503884572698,20.36625971143174,52.3
文物保护与修复,艺术学,美术学类,四年,0,124902,156377,1,0,0,0,,50.0,56.659267480577135,81.90899001109878,20.36625971143174,52.3
社会工作,法学,社会学类,四年,9600,122070,538177,12,30,70,0,,46.22857142857143,56.659267480577135,50.38845726970034,60.82130965593785,52.2
整合科学,理学,生物科学类,四年,0,122267,152212,1,0,0,0,,50.0,56.659267480577135,81.02108768035517,20.36625971143174,52.2
新媒体艺术,艺术学,设计学类,四年,0,125537,151293,2,0,0,0,,50.0,56.659267480577135,80.57713651498335,20.36625971143174,52.1
化学工程与工艺,工学,化工与制药类,四年,10400,107253,635288,37,65,35,0,,51.542857142857144,56.659267480577135,39.06770255271921,57.71365149833518,52.1
互联网金融,经济学,金融学类,四年,0,131177,352565,2,0,0,0,,50.0,56.659267480577135,80.57713651498335,20.36625971143174,52.1
旅游管理,管理学,旅游管理类,四年,11100,117890,949636,48,23,77,0,,59.94285714285714,56.659267480577135,23.7513873473918,50.61043285238623,52.1
中医骨伤科学,医学,中医学类,五年,0,85256,151238,4,0,0,0,,50.0,56.659267480577135,80.35516093229745,20.36625971143174,52.1
科学教育,教育学,教育学类,四年,9700,102601,556334,9,26,74,0,,47.02857142857143,56.659267480577135,48.16870144284129,60.37735849056604,52.1
密码科学与技术,工学,计算机类,四年,0,168332,150054,8,0,0,0,,50.0,56.659267480577135,79.91120976692564,20.36625971143174,52.0
食品质量与安全,工学,食品科学与工程类,四年,9700,90983,561536,12,32,68,0,,47.02857142857143,56.659267480577135,47.058823529411775,59.93340732519423,51.9
非物质文化遗产保护,艺术学,艺术学理论类,四年,0,118658,146999,4,0,0,0,,50.0,56.659267480577135,78.80133185349612,20.36625971143174,51.9
女性学,法学,社会学类,四年,8100,0,475331,1,0,100,0,,42.457142857142856,56.659267480577135,59.93340732519423,59.15649278579356,51.8
法学,法学,法学类,四年,12000,125687,5297797,206,37,63,0,,71.37142857142858,56.659267480577135,0.6659267480577284,41.06548279689235,51.8
教育技术学,教育学,教育学类,四年,10100,128175,604000,8,29,71,0,,49.371428571428574,56.659267480577135,41.953385127635954,58.71254162042175,51.8
跨境电子商务,管理学,电子商务类,四年,0,96815,146049,3,0,0,0,,50.0,56.659267480577135,78.35738068812431,20.36625971143174,51.8
应急技术与管理,工学,安全科学与工程类,四年,0,99646,146091,4,0,0,0,,50.0,56.659267480577135,78.57935627081021,20.36625971143174,51.8
精神医学,医学,临床医学类,五年,10700,110663,758398,6,43,57,0,,54.628571428571426,56.659267480577135,32.408435072142055,53.496115427302996,51.7
中药学,医药卫生大类,中医药类,三年,7800,119813,465766,11,23,77,0,,41.82857142857143,56.659267480577135,60.93229744728079,58.879023307436185,51.7
地理空间信息工程,工学,测绘类,四年,0,159650,145495,5,0,0,0,,50.0,56.659267480577135,77.46947835738068,20.36625971143174,51.7
中药学,医药卫生大类,中医药类,三年,7800,119813,465766,11,23,77,0,,41.82857142857143,56.659267480577135,60.93229744728079,58.879023307436185,51.7
社区矫正,法学,法学类,四年,0,125310,142904,7,0,0,0,,50.0,56.659267480577135,76.80355160932297,20.36625971143174,51.6
桑戈语,文学,外国语言文学类,四年,0,0,143456,19,0,0,0,,50.0,56.659267480577135,77.02552719200888,20.36625971143174,51.6
日语,文学,外国语言文学类,四年,11200,77821,1095261,15,20,80,0,,61.08571428571429,56.659267480577135,19.3118756936737,48.723640399556054,51.6
中医学,医学,中医学类,五年,11700,104407,2429895,65,38,62,0,,67.94285714285714,56.659267480577135,6.770255271920078,42.89678135405106,51.6
计算金融,管理学,管理科学与工程类,四年,0,0,145369,71,0,0,0,,50.0,56.659267480577135,77.2475027746948,20.36625971143174,51.6
中医学,医学,中医学类,五年,11700,104407,2429895,65,38,62,0,,67.94285714285714,56.659267480577135,6.770255271920078,42.89678135405106,51.6
中国画,艺术学,美术学类,四年,9000,131731,525039,1,35,65,0,,44.4,56.659267480577135,52.60821309655939,59.600443951165374,51.6
城市设计,工学,建筑类,四年,0,95156,141629,45,0,0,0,,50.0,56.659267480577135,76.58157602663707,20.36625971143174,51.5
英语,文学,外国语言文学类,四年，五年,11900,86187,4611848,35,11,89,0,,70.28571428571428,56.659267480577135,1.1098779134295143,41.17647058823529,51.5
生物医学科学,医学,基础医学类,四年,0,115131,373451,2,0,0,0,,50.0,56.659267480577135,76.35960044395117,20.36625971143174,51.5
机械工艺技术,工学,机械类,四年,9300,105790,543800,57,67,33,0,,45.48571428571429,56.659267480577135,49.50055493895671,59.48945615982242,51.5
休闲体育,教育学,体育学类,四年,8000,37955,482134,2,79,21,0,,42.285714285714285,56.659267480577135,58.3795782463929,58.26859045504994,51.4
音乐学,艺术学,音乐与舞蹈学类,四年，五年,10000,85504,607117,13,27,73,0,,48.628571428571426,56.659267480577135,41.50943396226414,57.93562708102109,51.4
跨媒体艺术,艺术学,美术学类,四年,0,125228,137287,1,0,0,0,,50.0,56.659267480577135,75.69367369589345,20.36625971143174,51.4
制药工程,工学,化工与制药类,四年,9900,116723,602136,18,43,57,0,,48.17142857142857,56.659267480577135,42.17536071032186,57.82463928967814,51.3
精密仪器,工学,仪器类,四年,0,98201,135242,2,0,0,0,,50.0,56.659267480577135,75.02774694783574,20.36625971143174,51.3
能源互联网工程,工学,电气类,四年,0,117784,134072,2,0,0,0,,50.0,56.659267480577135,74.80577136514984,20.36625971143174,51.3
语言学,文学,外国语言文学类,四年,0,85334,133612,2,0,0,0,,50.0,56.659267480577135,74.58379578246392,20.36625971143174,51.2
特殊教育,教育学,教育学类,四年,10200,109146,671576,6,22,78,0,,50.34285714285714,56.659267480577135,37.513873473917855,55.49389567147613,51.1
食品安全与检测,工学,食品科学与工程类,四年,0,0,132300,45,0,0,0,,50.0,56.659267480577135,73.69589345172031,20.36625971143174,51.1
财务管理,管理学,工商管理类,四年,11400,119787,1534600,29,25,75,0,,63.37142857142857,56.659267480577135,12.874583795782456,45.61598224195338,51.1
认知科学与技术,教育学,教育学类,四年,0,124531,132220,37,0,0,0,,50.0,56.659267480577135,73.47391786903441,20.36625971143174,51.1
动物科学,农学,动物生产类,四年,9700,86463,585403,7,56,44,0,,47.02857142857143,56.659267480577135,43.50721420643728,58.157602663706996,51.1
家具设计与工程,工学,林业工程类,四年,0,0,131620,1,0,0,0,,50.0,56.659267480577135,73.25194228634851,20.36625971143174,51.0
环境工程,工学,环境科学与工程类,四年,11100,89597,1105174,14,54,46,0,,59.94285714285714,56.659267480577135,18.867924528301884,48.16870144284129,51.0
无人驾驶航空器系统工程,工学,航空航天类,四年,0,0,131118,7,0,0,0,,50.0,56.659267480577135,72.80799112097668,20.36625971143174,51.0
傣医学,医药卫生大类,中医药类,三年,0,96190,409639,4,13,87,0,,50.0,56.659267480577135,72.25305216426193,20.36625971143174,50.9
保密技术,工学,计算机类,四年,0,158009,130915,2,0,0,0,,50.0,56.659267480577135,72.5860155382908,20.36625971143174,50.9
中医儿科学,医学,中医学类,五年,0,85256,130660,2,0,0,0,,50.0,56.659267480577135,72.36403995560488,20.36625971143174,50.9
傣医学,医药卫生大类,中医药类,三年,0,96190,409639,4,13,87,0,,50.0,56.659267480577135,72.25305216426193,20.36625971143174,50.9
柔性电子学,工学,电子信息类,四年,0,0,128806,9,0,0,0,,50.0,56.659267480577135,71.92008879023308,20.36625971143174,50.8
文物保护技术,历史学,历史学类,四年,9600,50275,582572,6,33,67,0,,46.22857142857143,56.659267480577135,43.9511653718091,58.046614872364046,50.8
工业智能,工学,自动化类,四年,0,123009,124679,1,0,0,0,,50.0,56.659267480577135,70.81021087680355,20.36625971143174,50.7
智慧建筑与建造,工学,建筑类,四年,0,95218,125525,48,0,0,0,,50.0,56.659267480577135,71.25416204217537,20.36625971143174,50.7
轨道交通电气与控制,工学,交通运输类,四年,0,116638,124581,3,0,0,0,,50.0,56.659267480577135,70.58823529411765,20.36625971143174,50.6
气象技术与工程,理学,大气科学类,四年,0,117097,123883,1,0,0,0,,50.0,56.659267480577135,70.36625971143175,20.36625971143174,50.6
化学,理学,化学类,四年,11200,111121,1331991,21,34,66,0,,61.08571428571429,56.659267480577135,14.428412874583785,46.94783573806881,50.6
智慧交通,工学,交通运输类,四年,0,0,122718,4,0,0,0,,50.0,56.659267480577135,70.14428412874584,20.36625971143174,50.6
